price,hour,day,month
26545.0,17,11,4
26952.0,18,11,4
27074.0,19,11,4
28122.0,20,11,4
29491.0,21,11,4
28300.0,22,11,4
26168.0,23,11,4
24050.0,0,12,4
23837.0,1,10,4
22682.0,2,10,4
22125.0,3,10,4
21859.0,4,10,4
21978.0,5,10,4
22626.0,6,10,4
23763.0,7,10,4
25115.0,8,10,4
26749.0,9,10,4
27700.0,10,10,4
27983.0,11,10,4
27752.0,12,10,4
27328.0,13,10,4
26723.0,14,10,4
26223.0,15,10,4
25923.0,16,10,4
25793.0,17,10,4
25887.0,18,10,4
26021.0,19,10,4
26846.0,20,10,4
28253.0,21,10,4
27437.0,22,10,4
25967.0,23,10,4
24301.0,0,11,4
25109.0,1,9,4
23600.0,2,9,4
22817.0,3,9,4
22380.0,4,9,4
22597.0,5,9,4
24120.0,6,9,4
27166.0,7,9,4
29037.0,8,9,4
29951.0,9,9,4
30345.0,10,9,4
30658.0,11,9,4
30731.0,12,9,4
30485.0,13,9,4
30372.0,14,9,4
30062.0,15,9,4
29594.0,16,9,4
29377.0,17,9,4
29203.0,18,9,4
28888.0,19,9,4
29531.0,20,9,4
30407.0,21,9,4
29371.0,22,9,4
27481.0,23,9,4
25453.0,0,10,4
26730.0,1,8,4
25215.0,2,8,4
24257.0,3,8,4
23666.0,4,8,4
23915.0,5,8,4
25526.0,6,8,4
28581.0,7,8,4
30385.0,8,8,4
31948.0,9,8,4
33357.0,10,8,4
34646.0,11,8,4
35623.0,12,8,4
36261.0,13,8,4
36983.0,14,8,4
37262.0,15,8,4
37494.0,16,8,4
37300.0,17,8,4
36570.0,18,8,4
35332.0,19,8,4
35373.0,20,8,4
35557.0,21,8,4
33487.0,22,8,4
30396.0,23,8,4
27410.0,0,9,4
25880.0,1,7,4
24456.0,2,7,4
23567.0,3,7,4
23118.0,4,7,4
23334.0,5,7,4
24984.0,6,7,4
28063.0,7,7,4
30010.0,8,7,4
31512.0,9,7,4
32993.0,10,7,4
34431.0,11,7,4
35550.0,12,7,4
36214.0,13,7,4
36974.0,14,7,4
37448.0,15,7,4
37698.0,16,7,4
37851.0,17,7,4
37385.0,18,7,4
36392.0,19,7,4
36549.0,20,7,4
37183.0,21,7,4
35264.0,22,7,4
32215.0,23,7,4
29115.0,0,8,4
23923.0,1,6,4
22638.0,2,6,4
21856.0,3,6,4
21622.0,4,6,4
22026.0,5,6,4
23793.0,6,6,4
27130.0,7,6,4
29268.0,8,6,4
30289.0,9,6,4
31214.0,10,6,4
32130.0,11,6,4
32955.0,12,6,4
33406.0,13,6,4
34065.0,14,6,4
34381.0,15,6,4
34625.0,16,6,4
34831.0,17,6,4
34804.0,18,6,4
34236.0,19,6,4
34523.0,20,6,4
35488.0,21,6,4
33842.0,22,6,4
31089.0,23,6,4
28157.0,0,7,4
21844.0,1,5,4
20939.0,2,5,4
20408.0,3,5,4
20416.0,4,5,4
20868.0,5,5,4
22648.0,6,5,4
25588.0,7,5,4
27555.0,8,5,4
29008.0,9,5,4
29983.0,10,5,4
30794.0,11,5,4
31269.0,12,5,4
31457.0,13,5,4
31675.0,14,5,4
31685.0,15,5,4
31616.0,16,5,4
31698.0,17,5,4
31677.0,18,5,4
31149.0,19,5,4
31809.0,20,5,4
32955.0,21,5,4
31228.0,22,5,4
28635.0,23,5,4
26040.0,0,6,4
22431.0,1,4,4
21190.0,2,4,4
20444.0,3,4,4
20059.0,4,4,4
20020.0,5,4,4
20466.0,6,4,4
21194.0,7,4,4
22033.0,8,4,4
23682.0,9,4,4
24921.0,10,4,4
25463.0,11,4,4
25654.0,12,4,4
25631.0,13,4,4
25347.0,14,4,4
24932.0,15,4,4
24714.0,16,4,4
24524.0,17,4,4
24404.0,18,4,4
24409.0,19,4,4
25840.0,20,4,4
27441.0,21,4,4
26793.0,22,4,4
25237.0,23,4,4
23409.0,0,5,4
22635.0,1,3,4
21456.0,2,3,4
20795.0,3,3,4
20507.0,4,3,4
20546.0,5,3,4
21095.0,6,3,4
22021.0,7,3,4
23211.0,8,3,4
25209.0,9,3,4
26482.0,10,3,4
27087.0,11,3,4
27131.0,12,3,4
26949.0,13,3,4
26519.0,14,3,4
26279.0,15,3,4
26058.0,16,3,4
26036.0,17,3,4
26135.0,18,3,4
26305.0,19,3,4
27517.0,20,3,4
28504.0,21,3,4
27651.0,22,3,4
26109.0,23,3,4
24194.0,0,4,4
23087.0,1,2,4
21879.0,2,2,4
21334.0,3,2,4
21128.0,4,2,4
21474.0,5,2,4
22831.0,6,2,4
25059.0,7,2,4
26590.0,8,2,4
27783.0,9,2,4
28562.0,10,2,4
29038.0,11,2,4
29084.0,12,2,4
28974.0,13,2,4
28815.0,14,2,4
28614.0,15,2,4
28422.0,16,2,4
28411.0,17,2,4
28364.0,18,2,4
27782.0,19,2,4
28501.0,20,2,4
29201.0,21,2,4
28065.0,22,2,4
26245.0,23,2,4
24364.0,0,3,4
24272.0,1,1,4
23268.0,2,1,4
22806.0,3,1,4
22738.0,4,1,4
23444.0,5,1,4
25407.0,6,1,4
28782.0,7,1,4
30582.0,8,1,4
31050.0,9,1,4
31128.0,10,1,4
31290.0,11,1,4
31147.0,12,1,4
30976.0,13,1,4
30843.0,14,1,4
30645.0,15,1,4
30289.0,16,1,4
30060.0,17,1,4
29819.0,18,1,4
29278.0,19,1,4
30035.0,20,1,4
30911.0,21,1,4
29638.0,22,1,4
27414.0,23,1,4
25055.0,0,2,4
26739.0,1,31,3
25592.0,2,31,3
25085.0,3,31,3
24959.0,4,31,3
25460.0,5,31,3
27427.0,6,31,3
30928.0,7,31,3
32545.0,8,31,3
32767.0,9,31,3
32586.0,10,31,3
32479.0,11,31,3
32137.0,12,31,3
31726.0,13,31,3
31352.0,14,31,3
30842.0,15,31,3
30421.0,16,31,3
30231.0,17,31,3
30018.0,18,31,3
29784.0,19,31,3
30931.0,20,31,3
32040.0,21,31,3
30804.0,22,31,3
28561.0,23,31,3
26080.0,0,1,4
24607.0,1,30,3
23663.0,2,30,3
23211.0,3,30,3
23240.0,4,30,3
23979.0,5,30,3
26127.0,6,30,3
29999.0,7,30,3
32302.0,8,30,3
33256.0,9,30,3
33821.0,10,30,3
34244.0,11,30,3
34283.0,12,30,3
34196.0,13,30,3
34029.0,14,30,3
33790.0,15,30,3
33818.0,16,30,3
34176.0,17,30,3
34753.0,18,30,3
34726.0,19,30,3
35657.0,20,30,3
35313.0,21,30,3
33716.0,22,30,3
31253.0,23,30,3
28694.0,0,31,3
24459.0,1,29,3
23459.0,2,29,3
23027.0,3,29,3
22899.0,4,29,3
23381.0,5,29,3
25322.0,6,29,3
28878.0,7,29,3
31230.0,8,29,3
32020.0,9,29,3
32547.0,10,29,3
32889.0,11,29,3
33012.0,12,29,3
32746.0,13,29,3
32428.0,14,29,3
31931.0,15,29,3
31574.0,16,29,3
31663.0,17,29,3
31860.0,18,29,3
31890.0,19,29,3
32723.0,20,29,3
32689.0,21,29,3
31123.0,22,29,3
28757.0,23,29,3
26320.0,0,30,3
26254.0,1,28,3
25329.0,2,28,3
24872.0,3,28,3
24668.0,4,28,3
24787.0,5,28,3
25344.0,6,28,3
26290.0,7,28,3
27096.0,8,28,3
28396.0,9,28,3
29264.0,10,28,3
29572.0,11,28,3
29633.0,12,28,3
29495.0,13,28,3
29085.0,14,28,3
28687.0,15,28,3
28533.0,16,28,3
28683.0,17,28,3
29144.0,18,28,3
29866.0,19,28,3
31194.0,20,28,3
31338.0,21,28,3
30007.0,22,28,3
28093.0,23,28,3
26063.0,0,29,3
26971.0,1,27,3
26094.0,2,27,3
25753.0,3,27,3
25697.0,4,27,3
25985.0,5,27,3
26951.0,6,27,3
28462.0,7,27,3
29668.0,8,27,3
30984.0,9,27,3
31445.0,10,27,3
31309.0,11,27,3
30766.0,12,27,3
29818.0,13,27,3
28849.0,14,27,3
28062.0,15,27,3
27532.0,16,27,3
27390.0,17,27,3
27664.0,18,27,3
28110.0,19,27,3
30140.0,20,27,3
31206.0,21,27,3
30620.0,22,27,3
29369.0,23,27,3
27783.0,0,28,3
23890.0,1,26,3
22822.0,2,26,3
22332.0,3,26,3
22234.0,4,26,3
22727.0,5,26,3
24792.0,6,26,3
28802.0,7,26,3
31375.0,8,26,3
32154.0,9,26,3
32676.0,10,26,3
33139.0,11,26,3
33047.0,12,26,3
32709.0,13,26,3
32322.0,14,26,3
31728.0,15,26,3
31128.0,16,26,3
31034.0,17,26,3
31069.0,18,26,3
31121.0,19,26,3
32557.0,20,26,3
33242.0,21,26,3
32410.0,22,26,3
30690.0,23,26,3
28668.0,0,27,3
24381.0,1,25,3
23533.0,2,25,3
23182.0,3,25,3
23190.0,4,25,3
23869.0,5,25,3
26127.0,6,25,3
30202.0,7,25,3
32034.0,8,25,3
32041.0,9,25,3
31642.0,10,25,3
31725.0,11,25,3
31604.0,12,25,3
31342.0,13,25,3
31066.0,14,25,3
30751.0,15,25,3
30351.0,16,25,3
30278.0,17,25,3
30345.0,18,25,3
30526.0,19,25,3
32003.0,20,25,3
32143.0,21,25,3
30605.0,22,25,3
27991.0,23,25,3
25600.0,0,26,3
25061.0,1,24,3
24065.0,2,24,3
23587.0,3,24,3
23524.0,4,24,3
24115.0,5,24,3
26240.0,6,24,3
30249.0,7,24,3
32120.0,8,24,3
32112.0,9,24,3
31859.0,10,24,3
31720.0,11,24,3
31459.0,12,24,3
31067.0,13,24,3
30787.0,14,24,3
30399.0,15,24,3
30022.0,16,24,3
29863.0,17,24,3
29833.0,18,24,3
29760.0,19,24,3
31358.0,20,24,3
32082.0,21,24,3
30857.0,22,24,3
28395.0,23,24,3
26058.0,0,25,3
23697.0,1,23,3
22628.0,2,23,3
22094.0,3,23,3
21947.0,4,23,3
22427.0,5,23,3
24351.0,6,23,3
28326.0,7,23,3
30520.0,8,23,3
30926.0,9,23,3
31046.0,10,23,3
31208.0,11,23,3
31267.0,12,23,3
31298.0,13,23,3
31293.0,14,23,3
31000.0,15,23,3
31011.0,16,23,3
31321.0,17,23,3
31847.0,18,23,3
32091.0,19,23,3
33243.0,20,23,3
33205.0,21,23,3
31621.0,22,23,3
29295.0,23,23,3
26827.0,0,24,3
22389.0,1,22,3
21446.0,2,22,3
20996.0,3,22,3
20801.0,4,22,3
21336.0,5,22,3
23268.0,6,22,3
27147.0,7,22,3
29581.0,8,22,3
30263.0,9,22,3
30767.0,10,22,3
31420.0,11,22,3
31692.0,12,22,3
31737.0,13,22,3
31646.0,14,22,3
31356.0,15,22,3
31262.0,16,22,3
31499.0,17,22,3
31947.0,18,22,3
31973.0,19,22,3
32740.0,20,22,3
32284.0,21,22,3
30522.0,22,22,3
28026.0,23,22,3
25519.0,0,23,3
22510.0,1,21,3
21371.0,2,21,3
20758.0,3,21,3
20532.0,4,21,3
20566.0,5,21,3
20983.0,6,21,3
21900.0,7,21,3
22792.0,8,21,3
24328.0,9,21,3
25520.0,10,21,3
26106.0,11,21,3
26250.0,12,21,3
26328.0,13,21,3
26224.0,14,21,3
25966.0,15,21,3
25919.0,16,21,3
26063.0,17,21,3
26366.0,18,21,3
26931.0,19,21,3
28921.0,20,21,3
29502.0,21,21,3
28172.0,22,21,3
26127.0,23,21,3
24011.0,0,22,3
23654.0,1,20,3
22509.0,2,20,3
21916.0,3,20,3
21681.0,4,20,3
21885.0,5,20,3
22566.0,6,20,3
24030.0,7,20,3
25291.0,8,20,3
26791.0,9,20,3
27751.0,10,20,3
28181.0,11,20,3
28078.0,12,20,3
27701.0,13,20,3
27179.0,14,20,3
26744.0,15,20,3
26435.0,16,20,3
26344.0,17,20,3
26379.0,18,20,3
26451.0,19,20,3
27915.0,20,20,3
28485.0,21,20,3
27537.0,22,20,3
25969.0,23,20,3
24195.0,0,21,3
24310.0,1,19,3
23349.0,2,19,3
22991.0,3,19,3
23019.0,4,19,3
23715.0,5,19,3
25826.0,6,19,3
29791.0,7,19,3
31829.0,8,19,3
31843.0,9,19,3
31544.0,10,19,3
31477.0,11,19,3
31306.0,12,19,3
30939.0,13,19,3
30654.0,14,19,3
30295.0,15,19,3
29844.0,16,19,3
29543.0,17,19,3
29292.0,18,19,3
28948.0,19,19,3
30118.0,20,19,3
30441.0,21,19,3
29236.0,22,19,3
27380.0,23,19,3
25417.0,0,20,3
24720.0,1,18,3
23907.0,2,18,3
23561.0,3,18,3
23706.0,4,18,3
24510.0,5,18,3
26801.0,6,18,3
30966.0,7,18,3
32931.0,8,18,3
32707.0,9,18,3
32147.0,10,18,3
31839.0,11,18,3
31576.0,12,18,3
31164.0,13,18,3
30951.0,14,18,3
30564.0,15,18,3
30188.0,16,18,3
30012.0,17,18,3
29893.0,18,18,3
29732.0,19,18,3
31394.0,20,18,3
32074.0,21,18,3
30739.0,22,18,3
28353.0,23,18,3
26030.0,0,19,3
25438.0,1,17,3
24541.0,2,17,3
24260.0,3,17,3
24396.0,4,17,3
25150.0,5,17,3
27589.0,6,17,3
31835.0,7,17,3
33809.0,8,17,3
33515.0,9,17,3
32682.0,10,17,3
32280.0,11,17,3
31842.0,12,17,3
31429.0,13,17,3
31124.0,14,17,3
30622.0,15,17,3
30220.0,16,17,3
30051.0,17,17,3
29925.0,18,17,3
29850.0,19,17,3
31555.0,20,17,3
32257.0,21,17,3
30900.0,22,17,3
28599.0,23,17,3
26336.0,0,18,3
26822.0,1,16,3
25706.0,2,16,3
25186.0,3,16,3
25082.0,4,16,3
25670.0,5,16,3
27734.0,6,16,3
31735.0,7,16,3
33663.0,8,16,3
33538.0,9,16,3
33058.0,10,16,3
32706.0,11,16,3
32302.0,12,16,3
31817.0,13,16,3
31431.0,14,16,3
30899.0,15,16,3
30405.0,16,16,3
30140.0,17,16,3
30135.0,18,16,3
30260.0,19,16,3
32266.0,20,16,3
32903.0,21,16,3
31688.0,22,16,3
29494.0,23,16,3
27223.0,0,17,3
25243.0,1,15,3
24279.0,2,15,3
23837.0,3,15,3
23825.0,4,15,3
24470.0,5,15,3
26608.0,6,15,3
30432.0,7,15,3
33064.0,8,15,3
33416.0,9,15,3
33723.0,10,15,3
34008.0,11,15,3
34050.0,12,15,3
33932.0,13,15,3
33881.0,14,15,3
33492.0,15,15,3
33381.0,16,15,3
33662.0,17,15,3
34198.0,18,15,3
34685.0,19,15,3
35702.0,20,15,3
35271.0,21,15,3
33664.0,22,15,3
31154.0,23,15,3
28672.0,0,16,3
24733.0,1,14,3
23709.0,2,14,3
23166.0,4,14,3
23059.0,5,14,3
23294.0,6,14,3
24030.0,7,14,3
24982.0,8,14,3
26123.0,9,14,3
27581.0,10,14,3
28732.0,11,14,3
29311.0,12,14,3
29458.0,13,14,3
29250.0,14,14,3
28927.0,15,14,3
28822.0,16,14,3
29110.0,17,14,3
29580.0,18,14,3
30439.0,19,14,3
31880.0,20,14,3
31848.0,21,14,3
30774.0,22,14,3
29011.0,23,14,3
26991.0,0,15,3
26349.0,1,13,3
25333.0,2,13,3
24851.0,3,13,3
24588.0,4,13,3
24738.0,5,13,3
25462.0,6,13,3
26663.0,7,13,3
28055.0,8,13,3
30041.0,9,13,3
31492.0,10,13,3
32303.0,11,13,3
32499.0,12,13,3
32264.0,13,13,3
31891.0,14,13,3
31519.0,15,13,3
31208.0,16,13,3
31086.0,17,13,3
31449.0,18,13,3
32320.0,19,13,3
31848.0,20,13,3
30942.0,21,13,3
29643.0,22,13,3
27987.0,23,13,3
26305.0,0,14,3
24684.0,1,12,3
23752.0,2,12,3
23311.0,3,12,3
23303.0,4,12,3
23961.0,5,12,3
26000.0,6,12,3
29784.0,7,12,3
32047.0,8,12,3
32825.0,9,12,3
33287.0,10,12,3
33647.0,11,12,3
33666.0,12,12,3
33534.0,13,12,3
33284.0,14,12,3
32997.0,15,12,3
33057.0,16,12,3
33677.0,17,12,3
34485.0,18,12,3
35210.0,19,12,3
34525.0,20,12,3
33556.0,21,12,3
32058.0,22,12,3
30132.0,23,12,3
28079.0,0,13,3
25159.0,1,11,3
24272.0,2,11,3
23911.0,3,11,3
23915.0,4,11,3
24600.0,5,11,3
26865.0,6,11,3
30414.0,7,11,3
32268.0,8,11,3
32476.0,9,11,3
32292.0,10,11,3
32180.0,11,11,3
31993.0,12,11,3
31607.0,13,11,3
31421.0,14,11,3
30985.0,15,11,3
30762.0,16,11,3
31163.0,17,11,3
32178.0,18,11,3
33856.0,19,11,3
33723.0,20,11,3
32891.0,21,11,3
31184.0,22,11,3
28671.0,23,11,3
26352.0,0,12,3
25383.0,1,10,3
24661.0,2,10,3
24400.0,3,10,3
24627.0,4,10,3
25462.0,5,10,3
27907.0,6,10,3
31539.0,7,10,3
33227.0,8,10,3
33177.0,9,10,3
32903.0,10,10,3
32650.0,11,10,3
32305.0,12,10,3
31958.0,13,10,3
31709.0,14,10,3
31216.0,15,10,3
30958.0,16,10,3
31288.0,17,10,3
32298.0,18,10,3
34257.0,19,10,3
34178.0,20,10,3
33401.0,21,10,3
31692.0,22,10,3
29230.0,23,10,3
26825.0,0,11,3
25807.0,1,9,3
25067.0,2,9,3
24899.0,3,9,3
25073.0,4,9,3
25971.0,5,9,3
28453.0,6,9,3
32082.0,7,9,3
33458.0,8,9,3
33023.0,9,9,3
32449.0,10,9,3
32243.0,11,9,3
31838.0,12,9,3
31506.0,13,9,3
31236.0,14,9,3
30749.0,15,9,3
30405.0,16,9,3
30520.0,17,9,3
31144.0,18,9,3
33360.0,19,9,3
33711.0,20,9,3
33043.0,21,9,3
31429.0,22,9,3
29046.0,23,9,3
26858.0,0,10,3
26065.0,1,8,3
25360.0,2,8,3
25206.0,3,8,3
25522.0,4,8,3
26497.0,5,8,3
29075.0,6,8,3
32777.0,7,8,3
34113.0,8,8,3
33627.0,9,8,3
33248.0,10,8,3
32976.0,11,8,3
32545.0,12,8,3
31973.0,13,8,3
31546.0,14,8,3
31036.0,15,8,3
30671.0,16,8,3
30748.0,17,8,3
31673.0,18,8,3
34007.0,19,8,3
34346.0,20,8,3
33733.0,21,8,3
32011.0,22,8,3
29614.0,23,8,3
27315.0,0,9,3
27062.0,1,7,3
26188.0,2,7,3
25848.0,3,7,3
25775.0,4,7,3
26057.0,5,7,3
26758.0,6,7,3
27457.0,7,7,3
28165.0,8,7,3
28934.0,9,7,3
29343.0,10,7,3
29226.0,11,7,3
28907.0,12,7,3
28420.0,13,7,3
27793.0,14,7,3
27196.0,15,7,3
27021.0,16,7,3
27434.0,17,7,3
28720.0,18,7,3
31585.0,19,7,3
32229.0,20,7,3
31807.0,21,7,3
30686.0,22,7,3
29012.0,23,7,3
27323.0,0,8,3
28495.0,1,6,3
27783.0,2,6,3
27437.0,3,6,3
27461.0,4,6,3
27830.0,5,6,3
28869.0,6,6,3
30041.0,7,6,3
31108.0,8,6,3
32091.0,9,6,3
32427.0,10,6,3
32138.0,11,6,3
31509.0,12,6,3
30614.0,13,6,3
29619.0,14,6,3
28779.0,15,6,3
28313.0,16,6,3
28480.0,17,6,3
29386.0,18,6,3
31845.0,19,6,3
32302.0,20,6,3
31995.0,21,6,3
31239.0,22,6,3
29845.0,23,6,3
28351.0,0,7,3
28735.0,1,5,3
27924.0,2,5,3
27579.0,3,5,3
27658.0,4,5,3
28400.0,5,5,3
30627.0,6,5,3
34260.0,7,5,3
35853.0,8,5,3
35880.0,9,5,3
35476.0,10,5,3
34970.0,11,5,3
34314.0,12,5,3
33635.0,13,5,3
33058.0,14,5,3
32480.0,15,5,3
32193.0,16,5,3
32633.0,17,5,3
33639.0,18,5,3
35566.0,19,5,3
35479.0,20,5,3
34821.0,21,5,3
33718.0,22,5,3
31929.0,23,5,3
29963.0,0,6,3
28742.0,1,4,3
27868.0,2,4,3
27594.0,3,4,3
27739.0,4,4,3
28633.0,5,4,3
31067.0,6,4,3
34766.0,7,4,3
36229.0,8,4,3
35930.0,9,4,3
35480.0,10,4,3
35077.0,11,4,3
34532.0,12,4,3
33953.0,13,4,3
33515.0,14,4,3
32992.0,15,4,3
32804.0,16,4,3
33364.0,17,4,3
34879.0,18,4,3
37183.0,19,4,3
37240.0,20,4,3
36687.0,21,4,3
35043.0,22,4,3
32624.0,23,4,3
30380.0,0,5,3
28348.0,1,3,3
27555.0,2,3,3
27257.0,3,3,3
27323.0,4,3,3
28191.0,5,3,3
30528.0,6,3,3
34422.0,7,3,3
36261.0,8,3,3
36486.0,9,3,3
36465.0,10,3,3
36540.0,11,3,3
36357.0,12,3,3
36062.0,13,3,3
35718.0,14,3,3
35361.0,15,3,3
35248.0,16,3,3
35733.0,17,3,3
37052.0,18,3,3
38452.0,19,3,3
38071.0,20,3,3
37166.0,21,3,3
35330.0,22,3,3
32826.0,23,3,3
30375.0,0,4,3
28528.0,1,2,3
27729.0,2,2,3
27399.0,3,2,3
27552.0,4,2,3
28371.0,5,2,3
30675.0,6,2,3
34458.0,7,2,3
35982.0,8,2,3
35662.0,9,2,3
35152.0,10,2,3
34830.0,11,2,3
34431.0,12,2,3
34117.0,13,2,3
33840.0,14,2,3
33643.0,15,2,3
33844.0,16,2,3
34699.0,17,2,3
36313.0,18,2,3
37788.0,19,2,3
37526.0,20,2,3
36635.0,21,2,3
34935.0,22,2,3
32442.0,23,2,3
30104.0,0,3,3
28438.0,1,1,3
27802.0,2,1,3
27592.0,3,1,3
27739.0,4,1,3
28636.0,5,1,3
30961.0,6,1,3
34682.0,7,1,3
35981.0,8,1,3
35690.0,9,1,3
35345.0,10,1,3
35208.0,11,1,3
34721.0,12,1,3
34173.0,13,1,3
33645.0,14,1,3
33114.0,15,1,3
32927.0,16,1,3
33372.0,17,1,3
34886.0,18,1,3
37347.0,19,1,3
37367.0,20,1,3
36632.0,21,1,3
34905.0,22,1,3
32451.0,23,1,3
30174.0,0,2,3
28554.0,1,28,2
27708.0,2,28,2
27321.0,3,28,2
27190.0,4,28,2
27356.0,5,28,2
28018.0,6,28,2
28810.0,7,28,2
29710.0,8,28,2
30968.0,9,28,2
31513.0,10,28,2
31744.0,11,28,2
31759.0,12,28,2
31614.0,13,28,2
31258.0,14,28,2
30972.0,15,28,2
30931.0,16,28,2
31461.0,17,28,2
32916.0,18,28,2
35438.0,19,28,2
35605.0,20,28,2
34998.0,21,28,2
33704.0,22,28,2
31757.0,23,28,2
29802.0,0,1,3
30653.0,1,27,2
29692.0,2,27,2
29251.0,3,27,2
29066.0,4,27,2
29320.0,5,27,2
30163.0,6,27,2
31445.0,7,27,2
32569.0,8,27,2
34097.0,9,27,2
34735.0,10,27,2
34526.0,11,27,2
33793.0,12,27,2
32953.0,13,27,2
32107.0,14,27,2
31353.0,15,27,2
30945.0,16,27,2
31348.0,17,27,2
32872.0,18,27,2
35097.0,19,27,2
34898.0,20,27,2
34276.0,21,27,2
33236.0,22,27,2
31704.0,23,27,2
30071.0,0,28,2
32285.0,1,26,2
31614.0,2,26,2
31405.0,3,26,2
31499.0,4,26,2
32230.0,5,26,2
34070.0,6,26,2
36575.0,7,26,2
37634.0,8,26,2
38495.0,9,26,2
38901.0,10,26,2
38925.0,11,26,2
38639.0,12,26,2
38045.0,13,26,2
37395.0,14,26,2
36677.0,15,26,2
36293.0,16,26,2
36604.0,17,26,2
37889.0,18,26,2
39546.0,19,26,2
38896.0,20,26,2
37839.0,21,26,2
36238.0,22,26,2
34240.0,23,26,2
32191.0,0,27,2
28710.0,1,25,2
27864.0,2,25,2
27591.0,3,25,2
27757.0,4,25,2
28623.0,5,25,2
30932.0,6,25,2
34545.0,7,25,2
36165.0,8,25,2
36565.0,9,25,2
36753.0,10,25,2
36947.0,11,25,2
36945.0,12,25,2
36876.0,13,25,2
36756.0,14,25,2
36510.0,15,25,2
36492.0,16,25,2
37050.0,17,25,2
38837.0,18,25,2
40642.0,19,25,2
40255.0,20,25,2
39394.0,21,25,2
37844.0,22,25,2
35660.0,23,25,2
33603.0,0,26,2
29329.0,1,24,2
28308.0,2,24,2
27906.0,3,24,2
28027.0,4,24,2
28691.0,5,24,2
30969.0,6,24,2
34607.0,7,24,2
36133.0,8,24,2
35847.0,9,24,2
35403.0,10,24,2
35092.0,11,24,2
34775.0,12,24,2
34363.0,13,24,2
34145.0,14,24,2
33924.0,15,24,2
33781.0,16,24,2
34321.0,17,24,2
35957.0,18,24,2
37704.0,19,24,2
37286.0,20,24,2
36569.0,21,24,2
34921.0,22,24,2
32755.0,23,24,2
30418.0,0,25,2
29141.0,1,23,2
28269.0,2,23,2
27852.0,3,23,2
27842.0,4,23,2
28588.0,5,23,2
30844.0,6,23,2
34738.0,7,23,2
36365.0,8,23,2
36531.0,9,23,2
36599.0,10,23,2
36674.0,11,23,2
36619.0,12,23,2
36403.0,13,23,2
36178.0,14,23,2
35898.0,15,23,2
36041.0,16,23,2
36774.0,17,23,2
38289.0,18,23,2
39423.0,19,23,2
38940.0,20,23,2
38004.0,21,23,2
36065.0,22,23,2
33578.0,23,23,2
31020.0,0,24,2
27936.0,1,22,2
27284.0,2,22,2
27156.0,3,22,2
27406.0,4,22,2
28382.0,5,22,2
30965.0,6,22,2
34961.0,7,22,2
36343.0,8,22,2
36102.0,9,22,2
35724.0,10,22,2
35527.0,11,22,2
35197.0,12,22,2
34908.0,13,22,2
34867.0,14,22,2
34777.0,15,22,2
34917.0,16,22,2
35705.0,17,22,2
37451.0,18,22,2
38861.0,19,22,2
38502.0,20,22,2
37590.0,21,22,2
35746.0,22,22,2
33211.0,23,22,2
30812.0,0,23,2
28942.0,1,21,2
28083.0,2,21,2
27690.0,3,21,2
27596.0,4,21,2
27804.0,5,21,2
28567.0,6,21,2
29508.0,7,21,2
30161.0,8,21,2
30918.0,9,21,2
31182.0,10,21,2
31098.0,11,21,2
30884.0,12,21,2
30418.0,13,21,2
29874.0,14,21,2
29424.0,15,21,2
29297.0,16,21,2
29860.0,17,21,2
31690.0,18,21,2
34405.0,19,21,2
34711.0,20,21,2
34346.0,21,21,2
33108.0,22,21,2
31244.0,23,21,2
29298.0,0,22,2
29457.0,1,20,2
28591.0,2,20,2
28179.0,3,20,2
28069.0,4,20,2
28364.0,5,20,2
29274.0,6,20,2
30555.0,7,20,2
31610.0,8,20,2
32746.0,9,20,2
33277.0,10,20,2
33213.0,11,20,2
32707.0,12,20,2
31950.0,13,20,2
31148.0,14,20,2
30590.0,15,20,2
30370.0,16,20,2
30856.0,17,20,2
32388.0,18,20,2
34782.0,19,20,2
34685.0,20,20,2
34260.0,21,20,2
33339.0,22,20,2
31881.0,23,20,2
30330.0,0,21,2
30362.0,1,19,2
29410.0,2,19,2
29016.0,3,19,2
29023.0,4,19,2
29760.0,5,19,2
31867.0,6,19,2
35438.0,7,19,2
36916.0,8,19,2
36892.0,9,19,2
36493.0,10,19,2
36030.0,11,19,2
35423.0,12,19,2
34807.0,13,19,2
34253.0,14,19,2
33641.0,15,19,2
33249.0,16,19,2
33658.0,17,19,2
35263.0,18,19,2
37411.0,19,19,2
36996.0,20,19,2
36256.0,21,19,2
35048.0,22,19,2
33142.0,23,19,2
31131.0,0,20,2
31389.0,1,18,2
30462.0,2,18,2
30005.0,3,18,2
29932.0,4,18,2
30554.0,5,18,2
32674.0,6,18,2
36253.0,7,18,2
37721.0,8,18,2
37703.0,9,18,2
37140.0,10,18,2
36760.0,11,18,2
36250.0,12,18,2
35802.0,13,18,2
35346.0,14,18,2
34760.0,15,18,2
34506.0,16,18,2
35021.0,17,18,2
36979.0,18,18,2
39287.0,19,18,2
39188.0,20,18,2
38592.0,21,18,2
36952.0,22,18,2
34517.0,23,18,2
32164.0,0,19,2
31791.0,1,17,2
30987.0,2,17,2
30682.0,3,17,2
30812.0,4,17,2
31624.0,5,17,2
33940.0,6,17,2
37640.0,7,17,2
39041.0,8,17,2
38786.0,9,17,2
38168.0,10,17,2
37724.0,11,17,2
37202.0,12,17,2
36893.0,13,17,2
36938.0,14,17,2
36729.0,15,17,2
36805.0,16,17,2
